279.5	29	805.2	1.1
279.5	30	805.2	1.1
279.5	31	805.2	1.1
279.5	32	805.2	1.1
279.5	33	805.2	1.1
279.5	34	805.2	1.1
279.5	35	805.2	1.1
279.5	36	805.2	1.1
279.5	37	805.2	1.1
279.5	38	805.2	1.1
279.5	39	805.2	1.1
279.5	40	805.2	1.1
279.5	41	805.2	1.1
279.5	42	805.2	1.1
279.5	43	805.2	1.1
279.5	44	805.2	1.1
279.5	45	805.2	1.1
279.5	46	805.2	1.1
279.5	47	805.2	1.1
279.5	48	805.2	1.1
279.5	49	805.2	1.1
279.5	50	805.2	1.1
279.5	51	805.2	1.1
279.5	52	805.2	1.1
279.5	53	805.2	1.1
279.5	54	805.2	1.1
279.5	55	805.2	1.1
279.5	56	805.2	1.1
279.5	57	805.2	1.1
279.5	58	805.2	1.1
279.5	59	805.2	1.1
279.5	60	805.2	1.1
279.5	61	805.2	1.1
279.5	62	805.2	1.1
279.5	63	805.2	1.1
279.5	64	805.2	1.1
279.5	65	805.2	1.1
279.5	66	805.2	1.1
279.5	67	805.2	1.1
279.5	68	805.3	1.1
279.5	69	805.3	1.1
279.5	70	805.3	1.1
279.5	71	805.3	1.1
279.5	72	805.3	1.1
279.5	73	805.3	1.1
279.5	74	805.3	1.1
279.5	75	805.3	1.1
279.5	76	805.3	1.1
279.5	77	805.3	1.1
279.5	78	805.3	1.1
279.5	79	805.3	1.1
279.5	80	805.3	1.1
279.5	81	805.3	1.1
279.5	82	805.3	1.1
279.5	83	805.3	1.1
279.5	84	805.3	1.1
279.5	85	805.3	1.1
279.5	86	805.3	1.1
279.5	87	805.3	1.1
279.5	88	805.3	1.1
279.5	89	805.3	1.1
279.5	90	805.3	1.1
279.5	91	805.3	1.1
279.5	92	805.3	1.1
279.5	93	805.3	1.1
279.5	94	805.3	1.1
279.5	95	805.3	1.1
279.5	96	805.3	1.1
279.5	97	805.3	1.1
279.5	98	805.3	1.1
279.5	99	805.3	1.1
279.5	100	805.3	1.1
279.5	101	805.3	1.1
279.5	102	805.3	1.1
279.5	103	805.3	1.1
279.5	104	805.3	1.1
279.5	105	805.3	1.1
280	14	804.7	1.1
280	15	804.7	1.1
280	16	804.7	1.1
280	17	804.7	1.1
280	18	804.7	1.1
280	19	804.7	1.1
280	20	804.7	1.1
280	21	804.7	1.1
280	22	804.7	1.1
280	23	804.7	1.1
280	24	804.7	1.1
280	25	804.7	1.1
280	26	804.7	1.1
280	27	804.7	1.1
280	28	804.7	1.1
280	29	804.7	1.1
280	30	804.7	1.1
280	31	804.7	1.1
280	32	804.7	1.1
280	33	804.7	1.1
280	34	804.7	1.1
280	35	804.7	1.1
280	36	804.7	1.1
280	37	804.7	1.1
280	38	804.7	1.1
280	39	804.7	1.1
280	40	804.7	1.1
280	41	804.7	1.1
280	42	804.7	1.1
280	43	804.7	1.1
280	44	804.7	1.1
280	45	804.7	1.1
280	46	804.7	1.1
280	47	804.7	1.1
280	48	804.7	1.1
280	49	804.7	1.1
280	50	804.7	1.1
280	51	804.7	1.1
280	52	804.7	1.1
280	53	804.7	1.1
280	54	804.7	1.1
280	55	804.7	1.1
280	56	804.7	1.1
280	57	804.7	1.1
280	58	804.7	1.1
280	59	804.7	1.1
280	60	804.7	1.1
280	61	804.7	1.1
280	62	804.7	1.1
280	63	804.7	1.1
280	64	804.7	1.1
280	65	804.7	1.1
280	66	804.7	1.1
280	67	804.7	1.1
280	68	804.7	1.1
280	69	804.7	1.1
280	70	804.7	1.1
280	71	804.7	1.1
280	72	804.7	1.1
280	73	804.7	1.1
280	74	804.7	1.1
280	75	804.7	1.1
280	76	804.7	1.1
280	77	804.7	1.1
280	78	804.7	1.1
280	79	804.7	1.1
280	80	804.7	1.1
280	81	804.7	1.1
280	82	804.7	1.1
280	83	804.7	1.1
280	84	804.7	1.1
280	85	804.7	1.1
280	86	804.7	1.1
280	87	804.7	1.1
280	88	804.7	1.1
280	89	804.7	1.1
280	90	804.7	1.1
280	91	804.7	1.1
280	92	804.7	1.1
280	93	804.7	1.1
280	94	804.7	1.1
280	95	804.7	1.1
280	96	804.7	1.1
280	97	804.7	1.1
280	98	804.7	1.1
280	99	804.7	1.1
280	100	804.7	1.1
280	101	804.7	1.1
280	102	804.7	1.1
280	103	804.7	1.1
280	104	804.7	1.1
280	105	804.7	1.1
280.5	14	804.1	1.0
280.5	15	804.1	1.0
280.5	16	804.1	1.0
280.5	17	804.1	1.0
280.5	18	804.1	1.0
280.5	19	804.1	1.0
280.5	20	804.1	1.0
280.5	21	804.1	1.0
280.5	22	804.1	1.0
280.5	23	804.1	1.0
280.5	24	804.1	1.0
280.5	25	804.1	1.0
280.5	26	804.1	1.0
280.5	27	804.1	1.0
280.5	28	804.1	1.0
280.5	29	804.1	1.0
280.5	30	804.1	1.0
280.5	31	804.1	1.0
280.5	32	804.1	1.0
280.5	33	804.1	1.0
280.5	34	804.1	1.0
280.5	35	804.1	1.0
280.5	36	804.1	1.0
280.5	37	804.1	1.0
280.5	38	804.1	1.0
280.5	39	804.1	1.0
280.5	40	804.1	1.0
280.5	41	804.1	1.0
280.5	42	804.1	1.0
280.5	43	804.1	1.0
280.5	44	804.1	1.0
280.5	45	804.1	1.0
280.5	46	804.1	1.0
280.5	47	804.1	1.0
280.5	48	804.1	1.0
280.5	49	804.1	1.0
280.5	50	804.1	1.0
280.5	51	804.1	1.0
280.5	52	804.1	1.0
280.5	53	804.1	1.0
280.5	54	804.1	1.0
280.5	55	804.1	1.0
280.5	56	804.1	1.0
280.5	57	804.1	1.0
280.5	58	804.2	1.0
280.5	59	804.2	1.0
280.5	60	804.2	1.0
280.5	61	804.2	1.0
